Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
8208,23,femenino,Hualpén,8,16,47
8209,24,femenino,Hualpén,46,62,35
8210,26,masculino,Coronel,12,7,96
8211,20,femenino,Coronel,12,67,13
8212,23,femenino,Hualpén,97,9,42
8213,21,masculino,Concepción,14,89,83
8214,22,masculino,Penco,68,47,64
8215,28,masculino,Arauco,73,74,32
8216,18,masculino,Coronel,30,98,38
8217,18,prefiero no decirlo,Penco,57,44,34
8218,20,masculino,Penco,35,15,45
8219,26,femenino,San Pedro,41,9,43
8220,19,femenino,Penco,19,14,74
8221,26,masculino,Concepción,64,39,93
8222,18,masculino,Coronel,74,95,34
8223,25,prefiero no decirlo,Hualpén,72,91,93
8224,28,masculino,Penco,7,38,66
8225,19,masculino,San Pedro,90,33,37
8226,28,masculino,Arauco,56,92,60
8227,27,prefiero no decirlo,San Pedro,15,3,1
8228,18,masculino,Concepción,91,82,14
8229,20,femenino,Arauco,66,81,80
8230,27,femenino,Arauco,4,90,81
8231,24,femenino,Coronel,75,20,67
8232,24,femenino,Concepción,58,85,55
8233,28,masculino,Concepción,55,75,12
8234,19,masculino,Arauco,71,17,41
8235,18,prefiero no decirlo,Concepción,77,14,29
8236,24,masculino,Lota,50,29,36
8237,28,prefiero no decirlo,San Pedro,30,35,75
8238,25,femenino,Penco,98,95,18
8239,29,prefiero no decirlo,San Pedro,88,36,76
8240,21,masculino,San Pedro,32,17,43
8241,18,femenino,Hualpén,38,36,76
8242,27,prefiero no decirlo,Tomé,30,85,42
8243,19,prefiero no decirlo,Hualpén,71,42,5
8244,26,masculino,Tomé,7,72,36
8245,24,femenino,Arauco,73,71,25
8246,19,prefiero no decirlo,Tomé,91,63,8
8247,23,masculino,Arauco,59,40,71
8248,21,prefiero no decirlo,Arauco,3,54,69
8249,18,prefiero no decirlo,Tomé,61,30,86
8250,21,prefiero no decirlo,Penco,75,74,5
8251,21,masculino,San Pedro,75,53,54
8252,29,femenino,Coronel,90,69,55
8253,22,prefiero no decirlo,Coronel,22,62,33
8254,19,prefiero no decirlo,Penco,74,30,7
8255,25,femenino,Coronel,26,33,68
8256,18,masculino,San Pedro,8,55,44
8257,28,femenino,Penco,29,31,92
8258,29,prefiero no decirlo,Penco,35,28,85
8259,23,femenino,Arauco,52,75,30
8260,23,masculino,Coronel,47,18,88
8261,18,masculino,Concepción,1,1,63
8262,23,femenino,San Pedro,81,12,59
8263,26,masculino,Coronel,77,41,76
8264,21,prefiero no decirlo,Arauco,95,66,57
8265,24,prefiero no decirlo,San Pedro,55,8,32
8266,28,masculino,Tomé,4,88,29
8267,28,masculino,Concepción,56,25,48
8268,18,prefiero no decirlo,Hualpén,58,10,14
8269,20,prefiero no decirlo,Concepción,67,29,99
8270,26,femenino,Arauco,51,80,84
8271,26,masculino,Lota,8,85,88
8272,24,masculino,Coronel,37,11,42
8273,27,prefiero no decirlo,Tomé,8,97,99
8274,20,prefiero no decirlo,Hualpén,11,61,1
8275,26,prefiero no decirlo,Penco,37,85,58
8276,23,femenino,Hualpén,75,13,21
8277,29,masculino,Arauco,65,58,35
8278,27,masculino,Penco,63,64,98
8279,20,masculino,Lota,92,65,48
8280,19,prefiero no decirlo,San Pedro,46,38,51
8281,26,femenino,San Pedro,18,38,87
8282,29,prefiero no decirlo,Arauco,25,59,14
8283,26,prefiero no decirlo,Hualpén,84,66,34
8284,20,prefiero no decirlo,Tomé,90,50,21
8285,24,prefiero no decirlo,San Pedro,31,78,94
8286,25,femenino,Tomé,58,58,28
8287,29,masculino,Arauco,55,78,61
8288,19,femenino,Coronel,4,13,57
8289,19,prefiero no decirlo,Coronel,67,79,43
8290,26,prefiero no decirlo,Concepción,57,45,86
8291,21,masculino,Concepción,95,90,55
8292,22,femenino,Arauco,32,51,74
8293,21,masculino,Concepción,83,64,58
8294,27,masculino,San Pedro,54,60,79
8295,22,prefiero no decirlo,Hualpén,74,14,93
8296,20,femenino,San Pedro,8,70,86
8297,26,femenino,San Pedro,42,54,14
8298,21,masculino,Coronel,44,34,29
8299,22,masculino,Penco,89,33,8
8300,18,masculino,Lota,73,80,44
8301,29,masculino,Concepción,40,82,75
8302,23,prefiero no decirlo,Tomé,56,44,22
8303,20,masculino,Hualpén,70,44,77
8304,24,femenino,San Pedro,19,85,54
8305,25,femenino,Coronel,90,35,17
8306,25,femenino,Penco,11,91,81
8307,29,masculino,Penco,66,84,41
8308,29,femenino,Hualpén,7,7,83
8309,28,prefiero no decirlo,Tomé,48,98,88
8310,21,femenino,Hualpén,28,16,12
8311,18,prefiero no decirlo,San Pedro,35,75,31
8312,23,masculino,Hualpén,34,89,80
8313,18,masculino,Arauco,64,7,17
8314,27,prefiero no decirlo,Coronel,22,93,22
8315,25,masculino,Concepción,66,93,82
8316,26,femenino,Lota,55,94,96
8317,27,masculino,Tomé,28,99,62
8318,25,masculino,Tomé,90,97,90
8319,29,femenino,San Pedro,9,52,68
8320,21,prefiero no decirlo,Hualpén,56,47,71
8321,26,femenino,Coronel,10,81,15
8322,27,masculino,Arauco,28,38,97
8323,19,prefiero no decirlo,Tomé,83,73,30
8324,27,masculino,Lota,23,10,50
8325,25,prefiero no decirlo,Arauco,24,99,68
8326,27,prefiero no decirlo,Tomé,70,90,93
8327,24,masculino,Hualpén,89,56,16
8328,18,masculino,Concepción,42,45,7
8329,28,femenino,Arauco,51,59,88
8330,24,masculino,Concepción,8,61,71
8331,22,masculino,Concepción,57,76,28
8332,21,prefiero no decirlo,Penco,35,29,47
8333,23,masculino,Hualpén,64,7,53
8334,28,masculino,Arauco,68,60,97
8335,25,prefiero no decirlo,Coronel,99,70,59
8336,19,femenino,Tomé,5,36,19
8337,21,masculino,Lota,28,77,20
8338,21,masculino,Penco,57,94,78
8339,18,femenino,Coronel,75,71,11
8340,23,masculino,Coronel,64,43,53
8341,21,masculino,Arauco,35,99,63
8342,23,masculino,Concepción,64,31,56
8343,18,femenino,Lota,42,92,70
8344,28,prefiero no decirlo,Hualpén,65,56,13
8345,20,masculino,Hualpén,88,98,79
8346,20,prefiero no decirlo,Penco,85,28,83
8347,27,masculino,San Pedro,84,5,12
8348,24,femenino,Lota,14,15,27
8349,24,masculino,Hualpén,64,90,65
8350,29,femenino,San Pedro,45,4,7
8351,26,femenino,Hualpén,37,65,17
8352,22,masculino,Concepción,93,94,60
8353,28,prefiero no decirlo,Lota,62,42,99
8354,22,masculino,San Pedro,42,75,4
8355,26,prefiero no decirlo,Arauco,89,11,71
8356,24,femenino,Coronel,18,80,42
8357,22,masculino,Penco,45,53,77
8358,26,prefiero no decirlo,Arauco,5,80,8
8359,24,masculino,Lota,38,45,44
8360,22,prefiero no decirlo,Penco,11,59,62
8361,19,femenino,Coronel,31,23,3
8362,27,prefiero no decirlo,San Pedro,57,50,23
8363,20,prefiero no decirlo,Arauco,91,67,82
8364,23,prefiero no decirlo,San Pedro,61,49,67
8365,26,femenino,Penco,30,24,91
8366,18,femenino,Hualpén,25,37,86
8367,23,prefiero no decirlo,San Pedro,23,16,27
8368,22,femenino,Concepción,40,51,65
8369,28,prefiero no decirlo,Tomé,29,6,78
8370,25,prefiero no decirlo,Tomé,23,71,76
8371,18,femenino,Tomé,88,50,68
8372,25,masculino,Tomé,82,43,63
8373,25,masculino,Penco,29,60,9
8374,29,femenino,Arauco,17,16,45
8375,18,prefiero no decirlo,Hualpén,67,14,84
8376,25,prefiero no decirlo,Hualpén,61,95,23
8377,25,prefiero no decirlo,Penco,94,17,59
8378,26,prefiero no decirlo,Tomé,95,67,76
8379,29,femenino,San Pedro,35,33,54
8380,18,femenino,Penco,21,10,13
8381,28,femenino,Concepción,38,28,52
8382,28,masculino,Tomé,2,29,50
8383,22,femenino,Lota,41,75,48
8384,24,prefiero no decirlo,Coronel,43,83,92
8385,29,masculino,Hualpén,11,30,93
8386,27,prefiero no decirlo,Coronel,2,64,73
8387,19,prefiero no decirlo,San Pedro,5,94,1
8388,28,femenino,Lota,49,82,39
8389,21,prefiero no decirlo,Coronel,10,3,54
8390,27,femenino,Hualpén,67,45,30
8391,21,masculino,Concepción,2,60,7
8392,18,prefiero no decirlo,San Pedro,78,72,36
8393,20,masculino,Hualpén,84,90,19
8394,18,femenino,Tomé,52,47,91
8395,25,prefiero no decirlo,Tomé,78,75,96
8396,19,prefiero no decirlo,Hualpén,40,1,66
8397,26,femenino,Penco,55,37,32
8398,27,prefiero no decirlo,Hualpén,37,11,2
8399,23,prefiero no decirlo,Penco,23,43,4
8400,24,masculino,Hualpén,63,26,13
8401,18,masculino,Coronel,78,76,91
8402,25,femenino,Tomé,24,44,2
8403,27,masculino,Lota,23,62,48
8404,20,masculino,Coronel,79,29,1
8405,21,prefiero no decirlo,Concepción,60,81,96
8406,20,masculino,Penco,4,63,57
8407,27,prefiero no decirlo,San Pedro,64,42,82
8408,23,prefiero no decirlo,Tomé,75,92,49
8409,22,prefiero no decirlo,Tomé,88,22,80
8410,18,femenino,Lota,2,26,14
8411,29,femenino,Concepción,56,42,36
8412,29,prefiero no decirlo,Coronel,47,87,30
8413,22,prefiero no decirlo,Arauco,21,53,80
8414,25,femenino,Penco,23,45,84
8415,28,femenino,Coronel,21,93,87
8416,22,femenino,Arauco,68,9,22
8417,27,masculino,Coronel,24,15,97
8418,27,masculino,Arauco,7,39,83
8419,29,masculino,Hualpén,56,45,10
8420,27,femenino,Penco,9,26,12
8421,20,prefiero no decirlo,Concepción,71,67,66
8422,29,prefiero no decirlo,Lota,95,45,34
8423,19,masculino,Tomé,17,35,21
8424,19,masculino,San Pedro,76,62,79
8425,27,masculino,Penco,32,53,13
8426,28,masculino,Coronel,4,53,25
8427,22,masculino,Coronel,37,61,70
8428,20,femenino,Tomé,39,73,29
8429,27,femenino,Coronel,94,98,53
8430,29,masculino,Coronel,36,99,55
8431,18,prefiero no decirlo,San Pedro,13,47,5
8432,26,prefiero no decirlo,Tomé,94,41,5
8433,21,prefiero no decirlo,Concepción,24,2,34
8434,24,masculino,Lota,50,32,24
8435,26,femenino,Lota,31,49,19
8436,18,masculino,Coronel,4,64,42
8437,23,masculino,Coronel,9,73,29
8438,29,femenino,Coronel,55,76,78
8439,18,prefiero no decirlo,Hualpén,87,24,85
8440,21,prefiero no decirlo,Concepción,62,58,28
8441,19,masculino,Hualpén,90,23,22
8442,28,femenino,Arauco,80,76,52
8443,20,femenino,Arauco,19,94,35
8444,20,masculino,Lota,48,34,76
8445,29,masculino,Tomé,25,8,75
8446,29,masculino,Penco,11,86,19
8447,28,masculino,San Pedro,59,48,28
8448,28,masculino,Concepción,48,26,54
8449,19,masculino,Lota,45,8,35
8450,27,masculino,Tomé,92,79,50
8451,26,prefiero no decirlo,Coronel,84,13,63
8452,28,prefiero no decirlo,Lota,96,2,32
8453,22,femenino,Arauco,21,31,55
8454,27,femenino,Concepción,41,78,70
8455,24,prefiero no decirlo,Tomé,28,69,35
8456,27,masculino,San Pedro,94,88,54
8457,19,femenino,San Pedro,89,37,25
8458,18,masculino,San Pedro,76,70,47
8459,19,femenino,Arauco,34,97,26
8460,18,femenino,Coronel,8,74,68
8461,24,prefiero no decirlo,Penco,33,16,23
8462,27,masculino,Penco,12,27,94
8463,19,masculino,Coronel,11,2,26
8464,20,prefiero no decirlo,Arauco,17,6,86
8465,28,femenino,Coronel,11,54,80
8466,28,femenino,Arauco,33,3,22
8467,25,femenino,Tomé,70,61,15
8468,27,masculino,Arauco,29,16,73
8469,24,femenino,San Pedro,70,7,40
8470,20,masculino,Coronel,67,47,54
8471,21,femenino,Tomé,15,84,63
8472,22,masculino,San Pedro,7,27,47
8473,29,femenino,Hualpén,1,56,46
8474,19,femenino,Lota,72,91,82
8475,25,femenino,Hualpén,25,22,22
8476,23,femenino,Tomé,93,31,10
8477,24,femenino,Coronel,52,63,44
8478,23,femenino,Tomé,76,16,67
8479,21,femenino,Arauco,60,63,10
8480,27,femenino,Arauco,25,43,52
8481,24,masculino,Lota,36,92,59
8482,26,masculino,Penco,86,1,83
8483,29,femenino,Penco,38,40,99
8484,24,masculino,San Pedro,28,22,22
8485,29,masculino,Arauco,39,9,57
8486,20,prefiero no decirlo,Penco,22,60,89
8487,27,prefiero no decirlo,Arauco,61,75,86
8488,24,femenino,Hualpén,6,70,62
8489,20,femenino,Lota,68,10,83
8490,27,femenino,Concepción,26,30,17
8491,20,masculino,San Pedro,66,52,41
8492,28,femenino,San Pedro,25,9,44
8493,29,masculino,Penco,1,9,58
8494,25,prefiero no decirlo,San Pedro,90,15,79
8495,23,prefiero no decirlo,Arauco,79,92,1
8496,27,masculino,Hualpén,11,12,22
8497,18,femenino,Arauco,71,39,92
8498,25,femenino,Coronel,90,46,55
8499,22,femenino,Arauco,63,25,97
8500,18,femenino,Arauco,53,43,31
8501,20,masculino,Penco,2,55,35
8502,28,femenino,Lota,50,84,35
8503,22,prefiero no decirlo,Arauco,64,43,13
8504,27,masculino,Coronel,30,42,38
8505,18,masculino,Coronel,17,44,8
8506,18,prefiero no decirlo,Tomé,38,48,6
8507,28,masculino,Coronel,19,52,78
8508,25,masculino,Lota,45,55,43
8509,19,femenino,Penco,25,12,73
8510,29,masculino,Concepción,50,47,58
8511,26,masculino,Coronel,63,1,1
8512,29,masculino,Hualpén,89,27,83
8513,18,prefiero no decirlo,Tomé,89,36,47
8514,26,femenino,Tomé,99,42,29
8515,21,masculino,Hualpén,20,6,84
8516,21,femenino,Arauco,28,39,87
8517,28,femenino,San Pedro,51,29,86
8518,24,masculino,San Pedro,89,64,20
8519,22,prefiero no decirlo,Arauco,69,22,51
8520,23,masculino,Tomé,13,81,59
8521,19,prefiero no decirlo,Coronel,34,52,76
8522,29,femenino,Concepción,70,20,51
8523,23,masculino,Tomé,37,15,87
8524,25,femenino,Arauco,22,80,98
8525,28,femenino,Hualpén,4,17,45
8526,26,prefiero no decirlo,Hualpén,12,65,13
8527,28,femenino,Concepción,89,69,52
8528,24,masculino,Coronel,46,12,48
8529,24,femenino,Arauco,76,55,26
8530,26,femenino,Penco,70,5,65
8531,26,masculino,Hualpén,73,33,6
8532,26,masculino,Lota,99,14,24
8533,20,prefiero no decirlo,Hualpén,96,50,69
8534,20,masculino,Lota,24,27,75
8535,26,femenino,Coronel,86,74,25
8536,18,prefiero no decirlo,Arauco,42,96,85
8537,28,femenino,Penco,81,41,7
8538,23,prefiero no decirlo,San Pedro,66,73,23
8539,19,femenino,Arauco,2,50,30
8540,28,prefiero no decirlo,Lota,51,49,26
8541,25,prefiero no decirlo,Lota,54,75,32
8542,24,femenino,Concepción,85,20,72
8543,29,femenino,San Pedro,81,38,50
8544,25,femenino,Tomé,87,34,7
8545,19,prefiero no decirlo,San Pedro,33,82,31
8546,27,prefiero no decirlo,Concepción,35,98,54
8547,28,masculino,Coronel,67,43,98
8548,20,prefiero no decirlo,Hualpén,50,32,8
8549,29,prefiero no decirlo,Arauco,46,45,61
8550,22,femenino,Arauco,39,52,77
8551,21,prefiero no decirlo,Lota,9,73,45
8552,28,masculino,Concepción,30,14,62
8553,18,masculino,Tomé,16,81,23
8554,18,femenino,Lota,67,94,57
8555,25,prefiero no decirlo,Coronel,24,72,23
8556,22,prefiero no decirlo,Concepción,82,90,79
8557,26,prefiero no decirlo,Lota,11,53,85
8558,19,masculino,Hualpén,19,35,80
8559,20,masculino,Concepción,97,45,57
8560,22,masculino,Penco,70,17,22
8561,26,prefiero no decirlo,San Pedro,15,96,95
8562,21,prefiero no decirlo,Hualpén,77,95,92
8563,22,prefiero no decirlo,Concepción,40,50,49
8564,25,masculino,Concepción,25,24,1
8565,26,prefiero no decirlo,Coronel,99,66,22
8566,25,masculino,Lota,86,67,88
8567,18,prefiero no decirlo,Lota,22,83,80
8568,25,prefiero no decirlo,Tomé,87,28,23
8569,27,prefiero no decirlo,Tomé,64,96,74
8570,27,masculino,San Pedro,74,90,60
8571,25,femenino,Lota,41,63,36
8572,18,prefiero no decirlo,Concepción,34,79,4
8573,27,masculino,San Pedro,53,99,39
8574,18,femenino,Penco,30,64,83
8575,24,femenino,Coronel,40,57,74
8576,25,femenino,Arauco,6,54,29
8577,28,prefiero no decirlo,Tomé,35,1,54
8578,25,femenino,Tomé,88,10,86
8579,25,femenino,San Pedro,48,98,92
8580,20,prefiero no decirlo,Concepción,90,10,18
8581,29,femenino,Penco,13,48,57
8582,22,femenino,Concepción,26,26,95
8583,29,femenino,Penco,82,40,46
8584,22,prefiero no decirlo,Tomé,40,51,88
8585,23,masculino,Concepción,68,28,21
8586,26,prefiero no decirlo,Coronel,98,97,8
8587,20,femenino,Arauco,15,18,9
8588,28,femenino,Concepción,33,47,11
8589,23,masculino,Coronel,45,94,12
8590,26,prefiero no decirlo,Hualpén,79,49,85
8591,23,femenino,Coronel,58,97,23
8592,26,femenino,Tomé,95,65,47
8593,28,prefiero no decirlo,Tomé,5,22,52
8594,26,prefiero no decirlo,Arauco,60,91,65
8595,26,masculino,Concepción,67,84,72
8596,24,femenino,Tomé,79,52,46
8597,25,masculino,Concepción,26,55,95
8598,23,prefiero no decirlo,Coronel,5,72,63
8599,18,femenino,Arauco,79,34,55
8600,27,masculino,Penco,42,96,37
8601,29,masculino,Concepción,22,54,88
8602,27,prefiero no decirlo,San Pedro,81,68,50
8603,25,prefiero no decirlo,Coronel,46,92,92
8604,20,masculino,Arauco,64,48,79
8605,22,masculino,Concepción,77,11,22
8606,22,masculino,Hualpén,80,50,45
8607,20,prefiero no decirlo,Concepción,56,95,30
8608,19,prefiero no decirlo,Concepción,24,41,91
8609,24,femenino,Tomé,22,63,44
8610,29,masculino,Penco,30,96,7
8611,21,femenino,Lota,7,53,19
8612,22,prefiero no decirlo,Penco,35,52,28
8613,21,femenino,Tomé,37,47,25
8614,27,femenino,Concepción,15,37,48
8615,23,prefiero no decirlo,Coronel,60,66,27
8616,21,femenino,Concepción,47,33,80
8617,25,femenino,Coronel,29,79,92
8618,19,masculino,Tomé,10,20,30
8619,21,masculino,San Pedro,18,90,45
8620,24,femenino,Penco,18,39,86
8621,22,masculino,Lota,82,59,73
8622,19,prefiero no decirlo,Arauco,30,29,96
8623,19,femenino,Arauco,35,19,7
8624,18,femenino,Arauco,73,45,7
8625,24,femenino,Coronel,5,66,70
8626,21,femenino,Coronel,79,4,20
8627,25,masculino,Coronel,68,47,77
8628,29,femenino,Tomé,91,11,11
8629,26,prefiero no decirlo,Arauco,84,30,57
8630,26,femenino,Penco,74,62,39
8631,27,masculino,San Pedro,25,36,56
8632,22,prefiero no decirlo,Arauco,68,39,59
8633,20,masculino,Lota,37,50,77
8634,26,femenino,Coronel,77,20,95
8635,19,prefiero no decirlo,San Pedro,80,27,45
8636,18,masculino,Tomé,42,20,45
8637,19,prefiero no decirlo,San Pedro,33,86,17
8638,28,masculino,Concepción,96,40,81
8639,20,femenino,Tomé,7,37,23
8640,27,femenino,Arauco,18,53,15
8641,24,masculino,Arauco,10,62,14
8642,19,masculino,Lota,13,93,95
8643,27,masculino,Penco,71,35,55
8644,24,prefiero no decirlo,Concepción,77,85,27
8645,27,masculino,Lota,97,46,78
8646,19,masculino,San Pedro,70,40,3
8647,21,femenino,Hualpén,78,82,71
8648,18,femenino,San Pedro,13,27,91
8649,27,masculino,San Pedro,1,97,45
8650,21,prefiero no decirlo,Lota,2,92,62
8651,28,femenino,Concepción,33,82,29
8652,23,prefiero no decirlo,Tomé,41,96,88
8653,29,masculino,Coronel,2,15,7
8654,29,femenino,San Pedro,44,37,84
8655,24,prefiero no decirlo,Lota,83,39,16
8656,24,prefiero no decirlo,Lota,64,40,82
8657,23,femenino,Tomé,52,82,64
8658,25,prefiero no decirlo,Arauco,8,1,48
8659,18,prefiero no decirlo,Tomé,81,25,80
8660,24,femenino,Arauco,55,20,96
8661,28,femenino,Coronel,87,49,83
8662,24,masculino,Arauco,80,77,6
8663,25,femenino,Concepción,26,4,89
8664,28,femenino,Arauco,36,62,12
8665,28,prefiero no decirlo,Tomé,30,70,70
8666,28,prefiero no decirlo,Concepción,81,65,6
8667,26,masculino,Arauco,92,85,71
8668,20,masculino,Lota,7,92,7
8669,20,masculino,Lota,53,77,85
8670,23,femenino,Concepción,9,74,74
8671,28,masculino,Hualpén,36,59,82
8672,25,masculino,Arauco,92,63,38
8673,18,prefiero no decirlo,Arauco,48,52,98
8674,21,prefiero no decirlo,Tomé,45,39,65
8675,29,masculino,San Pedro,91,70,2
8676,23,masculino,Concepción,22,81,53
8677,26,prefiero no decirlo,Arauco,99,33,31
8678,29,masculino,Penco,34,17,73
8679,28,masculino,Arauco,40,69,10
8680,29,prefiero no decirlo,Concepción,96,77,34
8681,25,femenino,Lota,12,24,10
8682,29,masculino,Tomé,47,99,6
8683,22,femenino,Concepción,77,84,74
8684,28,masculino,Concepción,61,35,10
8685,23,femenino,Concepción,52,12,46
8686,18,masculino,Arauco,23,6,48
8687,24,prefiero no decirlo,Tomé,18,94,41
8688,24,masculino,Lota,75,92,6
8689,26,femenino,Tomé,91,19,40
8690,24,prefiero no decirlo,San Pedro,46,34,99
8691,21,prefiero no decirlo,Coronel,53,28,40
8692,29,masculino,Lota,82,75,67
8693,27,femenino,Penco,89,49,24
8694,24,prefiero no decirlo,Concepción,74,94,75
8695,20,femenino,San Pedro,63,64,93
8696,18,prefiero no decirlo,Penco,99,26,97
8697,25,femenino,Hualpén,53,21,62
8698,19,prefiero no decirlo,Hualpén,6,31,58
8699,22,masculino,Hualpén,6,65,55
8700,20,masculino,Hualpén,63,27,56
8701,23,masculino,Concepción,4,54,49
8702,27,prefiero no decirlo,San Pedro,53,47,55
8703,28,femenino,Coronel,46,83,93
8704,22,prefiero no decirlo,Coronel,50,61,94
8705,28,prefiero no decirlo,Lota,16,97,2
8706,24,femenino,San Pedro,96,47,89
8707,27,masculino,Penco,14,42,94
8708,18,prefiero no decirlo,Concepción,83,75,93
8709,26,masculino,Hualpén,14,41,59
8710,24,prefiero no decirlo,San Pedro,6,33,35
8711,19,femenino,Tomé,2,1,67
8712,18,masculino,San Pedro,5,17,99
8713,29,prefiero no decirlo,Coronel,99,4,4
8714,26,prefiero no decirlo,Arauco,9,53,26
8715,24,femenino,Lota,79,55,83
8716,23,femenino,Tomé,30,69,73
8717,19,masculino,Tomé,33,85,57
8718,26,masculino,Lota,11,29,83
8719,24,masculino,Coronel,4,72,70
8720,22,femenino,Coronel,37,84,1
8721,22,femenino,Lota,44,28,31
8722,19,femenino,Coronel,78,91,11
8723,18,masculino,Lota,75,35,4
8724,20,masculino,Lota,50,41,99
8725,21,prefiero no decirlo,Lota,40,63,41
8726,18,femenino,Hualpén,16,75,21
8727,20,prefiero no decirlo,Lota,78,33,90
8728,24,femenino,Concepción,10,28,50
8729,22,femenino,Concepción,4,31,91
8730,22,femenino,Lota,84,70,95
8731,27,femenino,Concepción,50,46,94
8732,29,femenino,San Pedro,32,39,80
8733,22,femenino,San Pedro,44,78,91
8734,18,masculino,Coronel,16,85,76
8735,20,prefiero no decirlo,Arauco,74,18,9
8736,20,masculino,Lota,38,17,91
8737,28,prefiero no decirlo,Penco,24,50,64
8738,18,masculino,Lota,91,74,13
8739,29,prefiero no decirlo,Concepción,14,58,50
8740,26,femenino,Tomé,66,78,14
8741,27,masculino,Lota,21,5,27
8742,29,masculino,Hualpén,24,89,75
8743,19,prefiero no decirlo,Coronel,16,99,66
8744,22,masculino,Penco,44,37,98
8745,26,femenino,Arauco,41,51,83
8746,22,masculino,Hualpén,88,52,35
8747,27,masculino,Lota,50,12,40
8748,29,prefiero no decirlo,Hualpén,75,57,25
8749,24,femenino,Penco,3,49,13
8750,29,prefiero no decirlo,Tomé,52,82,14
8751,23,masculino,Hualpén,75,33,63
8752,19,masculino,Tomé,5,72,3
8753,24,femenino,Tomé,74,58,70
8754,18,prefiero no decirlo,Hualpén,14,6,79
8755,23,femenino,Lota,85,48,27
8756,25,femenino,Arauco,76,1,56
8757,20,masculino,Hualpén,69,23,49
8758,21,masculino,Arauco,27,49,26
8759,20,prefiero no decirlo,Penco,96,33,29
8760,21,masculino,Coronel,7,22,35
8761,19,femenino,Penco,85,81,17
8762,29,masculino,Coronel,27,78,19
8763,22,femenino,Tomé,85,32,53
8764,29,prefiero no decirlo,Penco,75,91,23
8765,28,masculino,Hualpén,68,90,60
8766,24,femenino,Lota,43,44,77
8767,18,femenino,San Pedro,13,93,22
8768,18,masculino,San Pedro,46,54,54
8769,25,masculino,Hualpén,41,25,87
8770,29,masculino,Coronel,24,82,98
8771,25,masculino,Lota,60,11,45
8772,23,prefiero no decirlo,Concepción,41,6,95
8773,20,femenino,Penco,76,21,43
8774,22,femenino,Hualpén,54,33,18
